mix_id,mix_label,n_tasks,goal,rank,excluded,scheduler,dispatch_order,goal_value,makespan_cycles,mean_turnaround_cycles,mean_wait_cycles,max_turnaround_cycles,max_wait_cycles,weighted_score,luts,ffs,power_dynamic_w,fmax_mhz_post_synth,mean_turnaround_us,throughput_tasks_per_s,energy_uJ,hw_status,timing_source,hw_source,note
mix3,Workload mix 3,3,power,1,False,MLQ,T0->T1->T2,0.008000,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,2,False,FIFO,T0->T1->T2,0.011000,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,3,False,LIFO,T2->T1->T0,0.012000,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,4,False,RR,T0->T1->T2,0.013000,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,5,False,SJF,T1->T0->T2,0.018000,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,6,False,SRTF,T1->T0->T2,0.018000,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,7,False,PRI,T2->T1->T0,0.020000,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,8,False,EDF,T0->T1->T2,0.024000,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,9,False,MLFQ,T0->T1->T2,0.024000,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,10,False,AIMT,T0->T1->T2,0.025000,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,power,11,False,LRU,T0->T1->T2,0.027000,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,12,False,BATCHDNN,T0->T1->T2,0.079000,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,power,13,False,HRRN,T0->T1->T2,0.126000,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,power,,True,BATCHDNN_PP,T0->T1->T2,,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,weighted,1,False,SJF,T1->T0->T2,3.000000,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,2,False,SRTF,T1->T0->T2,3.000000,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,3,False,AIMT,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,weighted,4,False,BATCHDNN,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,weighted,5,False,BATCHDNN_PP,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,weighted,6,False,EDF,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,7,False,FIFO,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,8,False,HRRN,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,9,False,LRU,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,10,False,MLFQ,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,11,False,MLQ,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,12,False,RR,T0->T1->T2,4.071079,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,13,False,LIFO,T2->T1->T0,6.424976,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,weighted,14,False,PRI,T2->T1->T0,6.424976,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,1,False,SJF,T1->T2->T3->T0,66064.000000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,2,False,SRTF,T1->T2->T3->T0,66064.000000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,3,False,LIFO,T3->T2->T1->T0,66064.000000,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,4,False,PRI,T3->T2->T1->T0,66064.000000,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,5,False,AIMT,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,makespan,6,False,BATCHDNN,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,makespan,7,False,BATCHDNN_PP,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,makespan,8,False,EDF,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,9,False,FIFO,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,10,False,HRRN,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,11,False,LRU,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,12,False,MLFQ,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,13,False,MLQ,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,makespan,14,False,RR,T0->T1->T2->T3,66064.000000,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,1,False,SJF,T1->T2->T3->T0,20034.000000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,2,False,SRTF,T1->T2->T3->T0,20034.000000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,3,False,LIFO,T3->T2->T1->T0,21954.000000,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,4,False,PRI,T3->T2->T1->T0,21954.000000,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,5,False,AIMT,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,turnaround,6,False,BATCHDNN,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,turnaround,7,False,BATCHDNN_PP,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,turnaround,8,False,EDF,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,9,False,FIFO,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,10,False,HRRN,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,11,False,LRU,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,12,False,MLFQ,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,13,False,MLQ,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround,14,False,RR,T0->T1->T2->T3,60626.000000,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,1,False,LIFO,T3->T2->T1->T0,197.605761,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,2,False,PRI,T3->T2->T1->T0,526.474820,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,3,False,MLQ,T0->T1->T2->T3,539.377224,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,4,False,FIFO,T0->T1->T2->T3,568.724203,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,5,False,RR,T0->T1->T2->T3,649.100642,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,6,False,MLFQ,T0->T1->T2->T3,666.952695,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,7,False,AIMT,T0->T1->T2->T3,699.261822,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,turnaround_us,8,False,SRTF,T1->T2->T3->T0,949.478673,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,9,False,SJF,T1->T2->T3->T0,986.896552,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,10,False,LRU,T0->T1->T2->T3,3157.604167,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,11,False,EDF,T0->T1->T2->T3,3190.842105,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,12,False,BATCHDNN,T0->T1->T2->T3,5665.981308,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,turnaround_us,13,False,HRRN,T0->T1->T2->T3,9327.076923,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,turnaround_us,,True,BATCHDNN_PP,T0->T1->T2->T3,,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,wait,1,False,SJF,T1->T2->T3->T0,3518.000000,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,2,False,SRTF,T1->T2->T3->T0,3518.000000,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,3,False,LIFO,T3->T2->T1->T0,5438.000000,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,4,False,PRI,T3->T2->T1->T0,5438.000000,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,5,False,AIMT,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,wait,6,False,BATCHDNN,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,wait,7,False,BATCHDNN_PP,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,wait,8,False,EDF,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,9,False,FIFO,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,10,False,HRRN,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,11,False,LRU,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,12,False,MLFQ,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,13,False,MLQ,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,wait,14,False,RR,T0->T1->T2->T3,44110.000000,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,1,False,MLQ,T0->T1->T2->T3,6805.521918,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,2,False,LIFO,T3->T2->T1->T0,6726.810366,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,3,False,FIFO,T0->T1->T2->T3,6454.347300,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,4,False,RR,T0->T1->T2->T3,5655.122306,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,5,False,MLFQ,T0->T1->T2->T3,5503.753936,66064,60626.0,44110.0,66064,60604,16.5645,2295,1044,0.024,90.9,666.95,5503.8,17.443,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,6,False,AIMT,T0->T1->T2->T3,5249.455074,66064,60626.0,44110.0,66064,60604,16.5645,3417,6565,0.025,86.7,699.26,5249.5,19.050,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix4,Workload mix 4,4,throughput,7,False,PRI,T3->T2->T1->T0,2524.824413,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,8,False,SRTF,T1->T2->T3->T0,1277.549043,66064,20034.0,3518.0,66064,8956,3.0000,1854,490,0.018,21.1,949.48,1277.5,56.358,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,9,False,SJF,T1->T2->T3->T0,1229.111165,66064,20034.0,3518.0,66064,8956,3.0000,1999,1050,0.018,20.3,986.90,1229.1,58.579,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,10,False,LRU,T0->T1->T2->T3,1162.509082,66064,60626.0,44110.0,66064,60604,16.5645,3035,1594,0.027,19.2,3157.60,1162.5,92.903,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,11,False,EDF,T0->T1->T2->T3,1150.399612,66064,60626.0,44110.0,66064,60604,16.5645,2374,1050,0.024,19.0,3190.84,1150.4,83.449,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,12,False,BATCHDNN,T0->T1->T2->T3,647.856624,66064,60626.0,44110.0,66064,60604,16.5645,4657,6529,0.079,10.7,5665.98,647.9,487.762,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix4,Workload mix 4,4,throughput,13,False,HRRN,T0->T1->T2->T3,393.557762,66064,60626.0,44110.0,66064,60604,16.5645,2941,1002,0.126,6.5,9327.08,393.6,1280.625,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,throughput,,True,BATCHDNN_PP,T0->T1->T2->T3,,66064,60626.0,44110.0,66064,60604,16.5645,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix4,Workload mix 4,4,area,1,False,MLQ,T0->T1->T2->T3,755.000000,66064,60626.0,44110.0,66064,60604,16.5645,755,490,0.008,112.4,539.38,6805.5,4.702,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,2,False,FIFO,T0->T1->T2->T3,1501.000000,66064,60626.0,44110.0,66064,60604,16.5645,1501,1050,0.011,106.6,568.72,6454.3,6.817,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,3,False,LIFO,T3->T2->T1->T0,1516.000000,66064,21954.0,5438.0,66064,8956,3.6416,1516,1050,0.012,111.1,197.61,6726.8,7.136,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,4,False,RR,T0->T1->T2->T3,1594.000000,66064,60626.0,44110.0,66064,60604,16.5645,1594,1070,0.013,93.4,649.10,5655.1,9.195,ok,model,measured (Vivado 2025.2 OOC),
mix4,Workload mix 4,4,area,5,False,PRI,T3->T2->T1->T0,1663.000000,66064,21954.0,5438.0,66064,8956,3.6416,1663,1050,0.020,41.7,526.47,2524.8,31.685,ok,model,measured (Vivado 2025.2 OOC),
